id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,pemilik_menara,lokasi_menara,long,lat,struktur_tower,tinggi_tower,keterangan,satuan,tahun
123,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TELKOMSEL,JL. BUAHBATU NO. 26,107.617209,-6.931348,3 KAKI,20,-,METER,2017
124,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,XL AXIATA,JL. BURANGRANG DALAM,107.619008,-6.927513,MONOPOLE,32,-,METER,2017
125,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SMARTFREN,JL. ASIA AFRIKA 11 RT 1/6,107.612253,-6.922233,POLE ROOFTOP,4,-,METER,2017
126,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TOWER BERSAMA GROUP,JL. DALEM KAUM NO. 85,107.60938,-6.92289,4 KAKI,25,-,METER,2017
127,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,HUTCHISON CP TELEKOMUNICATION,KP. MEKAR MULYA RW 4,107.634461,-6.962313,KAMUFLASE POHON,30,-,METER,2017
128,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,DAYA MITRA TELEKOMUNIKASI,JL. PARAKAN ASRI,107.6316,-6.952135,POLE ROOFTOP,6,-,METER,2017
129,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,PROTELINDO,JL. SOEKARNO HATTA NO. 402A,107.623707,-6.949822,POLE ROOFTOP,15,-,METER,2017
130,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,SOLUSI TUNAS PRATAMA,JL. SOEKARNO HATTA NO. 402,107.623807,-6.949998,POLE ROOFTOP,12,-,METER,2017
131,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,XL AXIATA,JL. KLININGAN ASRI,107.628377,-6.942446,4 KAKI,25,-,METER,2017
132,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,MARA FM,JL. GUNTUR SARI WETAN,107.634337,-6.945107,4 KAKI,62,-,METER,2017
133,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,DAYA MITRA TELEKOMUNIKASI,JL. JATI INDAH I,107.636496,-6.942846,3 KAKI,32,-,METER,2017
134,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,TELKOMSEL,JL. SOEKARNO HATTA NO. 549,107.63724,-6.946264,POLE ROOFTOP,6,-,METER,2017
135,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,TOWER BERSAMA GROUP,JL. KIARA CONDONG NO. 350,107.642189,-6.936935,4 KAKI,26,-,METER,2017
136,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,SMARTFREN,JL. KIARA CONDONG,107.644483,-6.926835,3 KAKI,10,-,METER,2017
137,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,HUTCHISON CP TELEKOMUNICATION,JL. GATSU NO. 245,107.63347,-6.926108,4 KAKI,12,-,METER,2017
138,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,NATRINDO TELEPON SELULER,JL. PELAJAR PEJUANG,107.626345,-6.926513,3 KAKI,25,-,METER,2017
139,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,XL AXIATA,JL. PELAJAR PEJUANG,107.626641,-6.926505,4 KAKI,25,-,METER,2017
140,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,TELKOMSEL,JL. GATOT SUBROTO NO. 133,107.627008,-6.924539,4 KAKI,29,-,METER,2017
141,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TELKOMSEL,JL. PELAJAR PEJUANG,107.625377,-6.935605,POLE ROOFTOP,6,-,METER,2017
142,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,INDOSAT,JL. PELAJAR PEJUANG,107.625555,-6.935256,POLE ROOFTOP,6,-,METER,2017
143,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,XL AXIATA,JL. KARAWITAN NO. 60,107.626635,-6.934697,3 KAKI,25,-,METER,2017
144,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,NATRINDO TELEPON SELULER,JL. KATAPANG,107.619649,-6.921653,3 KAKI,25,-,METER,2017
145,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,DAYA MITRA TELEKOMUNIKASI,JL. GATOT SUBROTO,107.623632,-6.923301,POLE ROOFTOP,6,-,METER,2017
146,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TELKOMSEL,JL. TALAGA BODAS,107.622207,-6.928143,POLE ROOFTOP,6,-,METER,2017
147,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TELKOMSEL,JL. PASIR IMPUN,107.677615,-6.903672,COMBAT,15,-,METER,2017
148,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TOWER BERSAMA GROUP,JL. RAYA PASIR IMPUN RW 03,107.676291,-6.900493,4 KAKI,42,-,METER,2017
149,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TELKOMSEL,JL. RAYA PASIR IMPUN,107.676168,-6.898767,4 KAKI,42,-,METER,2017
150,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,PROTELINDO,JL. PASIR IMPUN ATAS,107.67652,-6.896175,3 KAKI,25,-,METER,2017
151,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TELKOMSEL,JL. PASIR IMPUN (KAB. BANDUNG),107.680077,-6.889631,MONOPOLE,36,-,METER,2017
152,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,XL AXIATA,BABAKAN BARU RT 04/05,107.581518,-6.890626,4 KAKI,32,-,METER,2017
153,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,XL AXIATA,JL. RAYA MANDE RT 03/04,107.669424,-6.897011,POLE ROOFTOP,6,-,METER,2017
154,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,XL AXIATA,JL. PASIR IMPUN BARAT RT 04/08,107.675011,-6.902911,4 KAKI,32,-,METER,2017
155,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,PROTELINDO,JL. AHMAD YANI NO. 103,107.659862,-6.902113,POLE ROOFTOP,3,-,METER,2017
156,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,INDOSAT,JL. H. ACENG RT 07/08,107.660797,-6.895002,4 KAKI,42,-,METER,2017
157,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,XL AXIATA,JL. JATI HANDAP NO. 1 RT 02/09,107.661551,-6.89352,POLE ROOFTOP,9,-,METER,2017
158,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,NATRINDO TELEPON SELULER,JL. PASIR LAYUNG ATAS,107.661351,-6.887674,4 KAKI,42,-,METER,2017
159,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,TELKOMSEL,JL. PASIR LAYUNG RT 01/03,107.658004,-6.892076,POLE ROOFTOP,8,-,METER,2017
160,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,XL AXIATA,JL. TERUSAN CIMUNCANG ATAS,107.651649,-6.89445,3 KAKI,31,-,METER,2017
161,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,XL AXIATA,JL. BOJONG KONENG ATAS,107.6474,-6.888258,MONOPOLE,20,-,METER,2017
162,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,TOWER BERSAMA GROUP,JL. CIKUTRA NO. 168 RT.06/01,107.643681,-6.89966,POLE ROOFTOP,9,-,METER,2017
163,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,TELKOMSEL,JL. P.H.H. MUSTOFA,107.641073,-6.900111,COMBAT,15,-,METER,2017
164,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,IBS,JL. P.H.H. MUSTOFA,107.640802,-6.900163,POLE ROOFTOP,3,-,METER,2017
165,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. SINAR HARAPAN DIRGA TERDEPAN,JL. PRAMUKA TENGAH ASRAMA PUSENIF,107.634073,-6.904268,MONOPOLE,26,-,METER,2017
166,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,NATRINDO TELEPON SELULER,JL. SUPRATMAN NO. 60,107.631203,-6.905535,MONOPOLE,36,-,METER,2017
167,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TELKOMSEL,JL. CIBODAS RAYA,107.665087,-6.926198,4 KAKI,52,-,METER,2017
168,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TOWER BERSAMA GROUP,JL. CIBODAS,107.664062,-6.924757,4 KAKI,42,-,METER,2017
169,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,BAKRIE TELEKOM,JL. ANTAPANI NO. 4,107.660479,-6.917668,4 KAKI,52,-,METER,2017
170,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,PT BALI COM TOWER,JL. PURWAKARTA 717,107.661032,-6.91721,KAMUFLASE MINARET DI MASJID,15,-,METER,2017
171,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,IBS,JL. TERUSAN JAKARTA NO. 184,107.661581,-6.914291,POLE ROOFTOP,9,-,METER,2017
172,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,XL AXIATA,JL. TERUSAN JAKARTA NO. 184,107.661693,-6.914226,KAMUFLASE TORN AIR,6,-,METER,2017
173,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TELKOMSEL,JL. SINDANG SARI RW 08,107.664598,-6.906813,POLE ROOFTOP,6,-,METER,2017
174,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,NATRINDO TELEPON SELULER,JL. SINDANG SARI RT 07/09,107.66427,-6.90867,3 KAKI,42,-,METER,2017
175,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TOWER BERSAMA GROUP,JL. TERUSAN JAKARTA 112,107.655305,-6.912749,POLE ROOFTOP,9,-,METER,2017
176,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,XL AXIATA,JL. DEPOK RAYA,107.657343,-6.914439,4 KAKI,32,-,METER,2017
177,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TELKOMSEL,JL. CIKAMPEK RAYA,107.657434,-6.916226,4 KAKI,42,-,METER,2017
178,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,HUTCHISON CP TELEKOMUNICATION,JL. CIDURIAN UTARA NO. 37 RT 01/09,107.653969,-6.934935,3 KAKI,20,-,METER,2017
179,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TELKOMSEL,JL. TERUSAN PSM RT 06/06,107.652278,-6.930385,4 KAKI,42,-,METER,2017
180,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,INDOSAT,JL. RANDU SARI RAYA,107.660747,-6.926125,4 KAKI,46,-,METER,2017
181,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,NATRINDO TELEPON SELULER,JL. SARI INDAH RT 03/13,107.654842,-6.921781,3 KAKI,32,-,METER,2017
182,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,INDOSAT,JL. KAMPUS 1 NO. 39,107.649542,-6.924715,POLE ROOFTOP,3,-,METER,2017
183,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TELKOMSEL,JL. KIARA CONDONG,107.644968,-6.921815,4 KAKI,20,-,METER,2017
184,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TELKOMSEL,JL. TERUSAN JAKARTA NO. 18A,107.647246,-6.913365,MONOPOLE,15,-,METER,2017
185,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TELKOMSEL,JL. TERUSAN JAKARTA (GRIYA),107.645371,-6.914389,POLE ROOFTOP,3,-,METER,2017
186,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,NATRINDO TELEPON SELULER,JL. ATLAS BARAT NO. 8,107.645973,-6.915026,POLE ROOFTOP,15,-,METER,2017
187,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TELKOMSEL,JL. KIARA CONDONG NO. 277,107.64429,-6.929052,3 KAKI,20,-,METER,2017
188,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,XL AXIATA,JL. IBRAHIM ADJIE ( KIARA CONDONG NO 321),107.643791,-6.931208,POLE ROOFTOP,3,-,METER,2017
189,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,XL AXIATA,JL. TERUSAN GATOT SUBROTO SAMPING PINDAD,107.647203,-6.934843,4 KAKI,42,-,METER,2017
190,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,XL AXIATA,JL. TERUSAN KIARA CONDONG,107.642109,-6.944227,MICROCELL POLE,15,-,METER,2017
191,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,PROTELINDO,JL. KIARA CONDONG,107.644042,-6.925338,POLE ROOFTOP,9,-,METER,2017
192,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,XL AXIATA,JL. KIARA CONDONG NO. 92,107.643407,-6.923157,4 KAKI,42,-,METER,2017
193,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,NATRINDO TELEPON SELULER,JL. JENDRAL AHMAD YANI,107.654727,-6.902907,3 KAKI,20,-,METER,2017
194,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,IBS,JL. JENDRAL AHMAD YANI,107.65147,-6.90438,4 KAKI,20,-,METER,2017
195,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,TELKOMSEL,JL. JENDRAL AHMAD YANI RW. 07,107.646424,-6.907041,POLE ROOFTOP,4,-,METER,2017
196,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,TELKOMSEL,JL. JENDRAL AHMAD YANI NO. 971,107.657469,-6.902067,3 KAKI,20,-,METER,2017
197,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,NATRINDO TELEPON SELULER,JL. CIKUTRA NO. 10,107.643873,-6.907999,3 KAKI,15,-,METER,2017
198,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,XL AXIATA,JL. JENDRAL AHMAD YANI,107.643869,-6.908652,POLE ROOFTOP,6,-,METER,2017
199,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,TOWER BERSAMA GROUP,JL. JENDRAL AHMAD YANI NO. 393,107.638299,-6.911323,4 KAKI,25,-,METER,2017
200,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,TELKOMSEL,JL. JENDRAL AHMAD YANI,107.639463,-6.910643,3 KAKI,20,-,METER,2017
201,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,TELKOMSEL,JL. SUKAMULUS,107.63753,-6.908271,POLE ROOFTOP,6,-,METER,2017
202,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,DAYA MITRA TELEKOMUNIKASI,JL. ASEP BERLIAN NO. 35,107.640238,-6.907399,MICROCELL POLE,20,-,METER,2017
203,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. MAS SARANA JAYA,JL. CIKUTRA NO. 7,107.643812,-6.906786,POLE ROOFTOP,6,-,METER,2017
204,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,SOLUSI TUNAS PRATAMA,JL. CIKUTRA,107.641583,-6.904126,3 KAKI,36,-,METER,2017
205,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,PROTELINDO,JL. SUKABUMI DALAM NO. 14B,107.636714,-6.917611,POLE ROOFTOP,12,-,METER,2017
206,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,RADIO URBAN FM,JL. ANYAR NO. 52,107.638417,-6.918204,4 KAKI,20,-,METER,2017
207,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TOWER BERSAMA GROUP,JL. TURANGGA BARAT 111,107.633838,-6.931932,4 KAKI,45,-,METER,2017
208,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,NATRINDO TELEPON SELULER,JL. JENDRAL AHMAD YANI NO. 326,107.634747,-6.912998,3 KAKI,15,-,METER,2017
209,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,XL AXIATA,JL. JENDRAL AHMAD YANI NO. 432,107.640922,-6.909825,4 KAKI,20,-,METER,2017
210,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,DAYA MITRA TELEKOMUNIKASI,JL. JENDRAL AHMAD YANI NO. 456,107.641687,-6.909481,POLE ROOFTOP,12,-,METER,2017
211,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,TELKOMSEL,JL. IBRAHIM ADJIE,107.644334,-6.911203,POLE ROOFTOP,6,-,METER,2017
212,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,TELKOMSEL,JL. CIANJUR,107.633916,-6.915795,POLE ROOFTOP,6,-,METER,2017
213,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,RADIO MAESTRO,JL. KACAPIRING NO. 12,107.628604,-6.918337,4 KAKI,45,-,METER,2017
214,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,XL AXIATA,JL. AHMAD YANI NO. 249,107.627546,-6.917167,MICROCELL POLE,10,-,METER,2017
215,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,ABDI KOMUNIKA,JL. LASWI NO. 12,107.630349,-6.916982,4 KAKI,42,-,METER,2017
216,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,XL AXIATA,JL. GUMURUH,107.637956,-6.933895,3 KAKI,36,-,METER,2017
217,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,XL AXIATA,JL. GATOT SUBROTO,107.635369,-6.927198,POLE ROOFTOP,6,-,METER,2017
218,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,INDOSAT,JL. GATOT SUBROTO,107.637185,-6.925338,POLE ROOFTOP,6,-,METER,2017
219,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,TELKOMSEL,JL. GATOT SUBROTO,107.637204,-6.925313,3 KAKI,10,-,METER,2017
220,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,XL AXIATA,JL. LENGKONG BESAR,107.613034,-6.92893,3 KAKI,25,-,METER,2017
221,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TELKOMSEL,JL. LENGKONG BESAR,107.612868,-6.92876,POLE ROOFTOP,6,-,METER,2017
222,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TELKOMSEL,JL. CIKAWAO NO. 18 RT 001/008,107.614204,-6.927694,4 KAKI,25,-,METER,2017
223,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,INDOSAT,JL. KARAPITAN SUNDA,107.617554,-6.923002,POLE ROOFTOP,3,-,METER,2017
224,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,XL AXIATA,JL. SUNDA,107.617574,-6.922983,POLE ROOFTOP,6,-,METER,2017
225,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,TELKOMSEL,JL. ASIA AFRIKA,107.612185,-6.921908,MICROCELL POLE,12,-,METER,2017
226,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,XL AXIATA,JL. ASIA AFRIKA,107.612097,-6.92184,MICROCELL POLE,10,-,METER,2017
227,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,XL AXIATA,JL. TERUSAN BUAH BATU NO. 281,107.633121,-6.947499,POLE ROOFTOP,6,-,METER,2017
228,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TELKOMSEL,JL. SEKELIMUS BARAT,107.636267,-6.948899,4 KAKI,52,-,METER,2017
229,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,XL AXIATA,JL. SEKELIMUS BARAT,107.637066,-6.950024,3 KAKI,36,-,METER,2017
230,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TELKOMSEL,JL. RANCABOLANG,107.676864,-6.953813,MONOPOLE,36,-,METER,2017
231,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,TELKOMSEL,JL. SOEKARNO HATTA,107.659135,-6.943082,POLE ROOFTOP,6,-,METER,2017
232,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,TELKOMSEL,JL. SOEKARNO HATTA NO. 526,107.641052,-6.94625,POLE ROOFTOP,6,-,METER,2017
233,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,DAYA MITRA TELEKOMUNIKASI,JL. JENDRAL SUDIRMAN NO. 702 RT 01/2,107.57277,-6.916112,MICROCELL POLE,18,-,METER,2017
234,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,XL AXIATA,GG. MAMA OTO RW.06,107.570686,-6.913324,3 KAKI,32,-,METER,2017
235,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,NATRINDO TELEPON SELULER,JL. CIGONDEWAH BARAT GG. MESJID H. NEWAN RT 04/01,107.566069,-6.951223,4 KAKI,32,-,METER,2017
236,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TOWER BERSAMA GROUP,JL. TAMAN HOLIS RT 02/03,107.561825,-6.948363,4 KAKI,32,-,METER,2017
237,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,XL AXIATA,JL. TAMAN HOLIS BLOK C1,107.562924,-6.944399,4 KAKI,20,-,METER,2017
238,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TOWER BERSAMA GROUP,JL. CIGONDEWAH RT 09/06,107.564602,-6.944795,4 KAKI,32,-,METER,2017
239,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TOWER BERSAMA GROUP,JL. CIJERAH RT 04,107.566476,-6.926187,4 KAKI,52,-,METER,2017
240,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TELKOMSEL,JL. MELONGASIH RT 07/08,107.565552,-6.919398,POLE ROOFTOP,6,-,METER,2017
241,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,NATRINDO TELEPON SELULER,JL. HOLIS RT 07/07,107.686927,-6.95375,3 KAKI,36,-,METER,2017
242,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,XL AXIATA,TAMAN HOLIS,107.68674,-6.955451,4 KAKI,25,-,METER,2017
