radio,mcc,net,area,cell,lon,lat,range,samples,changeable
GSM,502,12,2025,39072,101.6407,2.9162,1841,27,1
GSM,502,12,2020,53181,101.7724,3.0495,7079,26,1
GSM,502,12,4190,16182,100.5413,5.3764,3244,24,1
GSM,502,12,4185,51721,100.3291,6.1156,5131,27,1
GSM,502,12,9051,50642,103.1498,5.3281,1073,26,1
GSM,502,12,2020,63311,101.7764,3.0169,3517,26,1
GSM,502,12,2045,24321,102.2728,2.3379,2222,23,1
GSM,502,12,2045,10342,102.2607,2.2961,3719,8,1
GSM,502,12,2045,10341,102.2705,2.3412,3887,23,1
GSM,502,12,2019,24611,101.7466,3.1041,3844,27,1
GSM,502,12,2019,24613,101.7426,3.1057,1167,27,1
GSM,502,12,2018,28601,101.7412,3.1037,1000,23,1
GSM,502,12,9051,34542,103.0981,5.2472,4120,25,1
GSM,502,12,2040,45282,102.2009,2.2191,2786,20,1
GSM,502,12,2189,19023,101.6376,3.051,1738,26,1
GSM,502,12,2189,24902,101.6451,3.0432,1685,27,1
GSM,502,12,9051,23731,103.1084,5.2828,2205,23,1
GSM,502,12,9017,59502,103.475,4.2863,1000,3,1
GSM,502,12,2021,4093,101.5377,3.1486,2137,21,1
GSM,502,12,2019,1241,101.7609,3.1232,1229,26,1
GSM,502,12,2019,1243,101.7562,3.119,1350,25,1
GSM,502,12,2006,423,101.697,3.1465,1440,26,1
GSM,502,12,2045,25281,102.1042,2.4838,2541,25,1
GSM,502,12,2021,9352,101.5891,3.2013,1243,24,1
GSM,502,12,2188,14553,101.6257,3.0924,1870,27,1
GSM,502,12,2188,14982,101.6453,3.0778,2846,26,1
GSM,502,12,2156,4142,101.5544,3.4087,2895,26,1
GSM,502,12,6004,46923,103.9435,1.4848,1596,16,1
GSM,502,12,6004,62081,103.9477,1.4869,1387,23,1
GSM,502,12,2019,8871,101.7872,3.0378,1017,27,1
GSM,502,12,9051,50471,103.1477,5.325,1464,24,1
GSM,502,12,2029,26922,101.4688,2.8155,8036,26,1
GSM,502,12,2028,3344,101.4157,3.1104,3458,26,1
GSM,502,12,2019,30971,101.744,3.085,2886,24,1
GSM,502,12,2023,15682,101.5557,3.0672,1555,26,1
GSM,502,12,6001,14943,103.6682,1.5302,2557,23,1
GSM,502,12,4185,45002,100.4228,6.2533,1982,27,1
GSM,502,12,4185,21882,100.4237,6.2589,1960,23,1
GSM,502,12,4185,14720,100.433,6.2475,1853,22,1
GSM,502,12,2188,25331,101.6371,3.0746,1000,24,1
GSM,502,12,2028,19623,101.4646,3.2124,3415,22,1
GSM,502,12,2044,34563,102.4823,2.2533,2101,21,1
GSM,502,12,2042,13401,101.9067,2.69,2783,23,1
GSM,502,12,6005,43353,103.6151,1.6483,2420,25,1
GSM,502,12,2018,24792,101.6685,3.0807,1612,23,1
GSM,502,12,2189,1584,101.658,3.0571,1844,25,1
GSM,502,12,2028,19622,101.5019,3.2016,8448,27,1
GSM,502,12,2023,2092,101.5785,3.1148,1021,27,1
GSM,502,12,2189,15041,101.6515,3.0549,1898,27,1
GSM,502,12,2006,30047,101.6768,3.1176,1000,7,1
GSM,502,12,9028,49251,103.395,3.9963,5313,26,1
GSM,502,12,2006,30046,101.6763,3.1175,1000,22,1
GSM,502,12,2008,31601,101.7088,3.1383,845,25,1
GSM,502,12,2025,17261,101.7221,3.012,1062,26,1
GSM,502,12,2019,4871,101.7615,3.0926,1594,21,1
GSM,502,12,2027,39033,101.7138,2.7521,3023,27,1
GSM,502,12,2040,12273,102.252,2.208,1530,26,1
GSM,502,12,2188,2872,101.6201,3.0991,1676,25,1
GSM,502,12,2022,20541,101.6268,3.162,1443,27,1
GSM,502,12,2022,92,101.6169,3.1716,807,25,1
GSM,502,12,2022,93,101.6183,3.1736,2999,27,1
GSM,502,12,2021,26603,101.6261,3.1885,1000,10,1
GSM,502,12,2045,4251,102.0653,2.3721,3428,4,1
GSM,502,12,2045,23861,102.2833,2.3274,3709,23,1
GSM,502,12,2019,30863,101.7324,3.084,6320,26,1
GSM,502,16,24042,50019,103.3007,1.8308,2920,19,1
GSM,502,12,2125,26953,101.7549,3.3281,3523,24,1
GSM,502,12,2029,26453,101.5012,2.9099,5743,25,1
GSM,502,12,9051,50523,103.0547,5.4017,5662,26,1
GSM,502,12,9051,2462,103.0739,5.4094,4105,22,1
LTE,502,18,1007,207369829,101.7052,3.1362,1296,32,1
GSM,502,12,2027,1061,101.6785,2.8642,1685,21,1
GSM,502,12,6004,60751,103.9263,1.4904,1528,21,1
LTE,502,12,14201,92189699,102.2737,2.3166,7643,21,1
GSM,502,12,4186,46021,101.1126,4.5759,3221,27,1
GSM,502,12,6006,701,103.5784,1.4785,5299,26,1
GSM,502,12,2040,10683,102.2798,2.2354,3736,26,1
GSM,502,12,2040,38071,102.3449,2.2181,3267,24,1
GSM,502,12,2040,37831,102.3049,2.232,2168,18,1
GSM,502,12,2021,9351,101.5911,3.2007,1020,21,1
LTE,502,12,14401,53977345,101.5425,3.4473,1000,16,1
GSM,502,12,2018,29471,101.7058,3.1056,3566,24,1
GSM,502,12,2021,20692,101.5152,3.1866,2084,25,1
GSM,502,12,2023,40182,101.5535,3.0709,1668,26,1
GSM,502,12,2025,37263,101.6447,2.9426,8452,27,1
GSM,502,12,2242,11643,101.5855,2.9527,1321,24,1
GSM,502,12,2189,52452,101.577,3.0223,1257,22,1
GSM,502,12,2188,493,101.6459,3.1059,1190,22,1
GSM,502,12,2021,20252,101.5269,3.1856,1897,26,1
GSM,502,12,2018,29292,101.6963,3.0872,1068,23,1
GSM,502,12,2021,51113,101.5713,3.2291,1187,27,1
GSM,502,12,2010,53913,101.7509,3.1604,1339,25,1
GSM,502,12,2021,15542,101.5509,3.186,2582,26,1
GSM,502,12,2021,32682,101.5211,3.1856,4572,25,1
GSM,502,12,2023,15153,101.545,3.1062,1583,21,1
LTE,502,12,13501,79380227,101.8508,2.4828,2412,12,1
LTE,502,12,13501,79374081,101.8201,2.5638,2003,18,1
LTE,502,12,13902,79389443,101.8942,2.7304,1000,6,1
LTE,502,12,13902,79367683,101.8999,2.7258,1035,26,1
LTE,502,12,13902,79368707,101.9208,2.7102,500,33,1
LTE,502,12,13902,79367681,101.9118,2.7186,7171,37,1
LTE,502,12,13903,79371266,101.9314,2.6894,1000,14,1
LTE,502,12,14001,105130498,102.707,2.1457,1647,38,1
LTE,502,12,14201,79395852,102.006,2.6164,739,42,1
LTE,502,12,14201,79396354,102.0417,2.6062,3288,13,1
LTE,502,12,14201,92178690,102.189,2.4439,1672,25,1
LTE,502,12,14201,92171778,102.2275,2.3876,1819,35,1
LTE,502,12,14201,79394562,102.0515,2.5569,2124,46,1
LTE,502,12,14201,92204811,102.2726,2.339,7148,29,1
LTE,502,12,14201,92178691,102.1737,2.4479,1000,19,1
LTE,502,12,14201,92171779,102.2193,2.4038,1134,50,1
LTE,502,12,14501,105054723,102.7903,2.4956,10172,12,1
LTE,502,12,13501,79392781,101.8492,2.5758,14633,20,1
LTE,502,12,13501,79401229,101.8155,2.5185,6436,25,1
LTE,502,12,13501,79402754,101.8616,2.5228,11015,42,1
LTE,502,12,13902,79369986,101.9017,2.721,1000,23,1
LTE,502,12,13903,79377665,101.9237,2.668,1000,19,1
LTE,502,12,13903,79380483,101.9347,2.6873,1000,16,1
LTE,502,12,14201,79395851,101.9957,2.639,18152,25,1
LTE,502,12,14501,105031683,102.849,2.4908,8478,13,1
LTE,502,12,14501,105032706,102.8548,2.4885,1000,7,1
LTE,502,12,14201,92200972,102.1652,2.4558,2291,48,1
LTE,502,12,14201,92172802,102.2097,2.4094,4298,30,1
LTE,502,12,14501,105092866,102.9385,2.4716,2081,9,1
LTE,502,12,13901,79368195,101.9659,2.6762,659,29,1
LTE,502,12,13902,79379971,101.8558,2.7537,1373,24,1
LTE,502,12,13902,79389441,101.9138,2.7134,1814,17,1
LTE,502,12,14001,105125121,102.729,2.1355,1363,23,1
LTE,502,12,13903,79369474,101.928,2.6931,705,47,1
LTE,502,12,14201,92193547,102.2029,2.432,16039,38,1
LTE,502,12,14501,105035521,102.8432,2.4911,1000,18,1
LTE,502,12,14501,105035522,102.838,2.4937,1000,6,1
LTE,502,12,13501,79380226,101.8577,2.4847,9859,17,1
LTE,502,12,13501,79403779,101.8605,2.6408,7629,18,1
LTE,502,12,13703,92171521,102.3331,2.2918,5215,11,1
LTE,502,12,13703,92171523,102.3063,2.302,5800,23,1
LTE,502,12,13901,79364355,101.9735,2.665,5121,44,1
LTE,502,12,13902,79379969,101.8736,2.7439,2234,32,1
LTE,502,12,13902,79367682,101.9091,2.7187,1115,27,1
LTE,502,12,14001,105130499,102.6882,2.1513,16156,31,1
LTE,502,12,13903,79373827,101.8757,2.7041,1024,19,1
LTE,502,12,14001,105130755,102.7779,2.1311,2754,28,1
LTE,502,12,13903,79364867,101.8622,2.6971,1000,14,1
LTE,502,12,13903,79373826,101.8823,2.6803,1995,2,1
LTE,502,12,13903,79371523,101.8956,2.7214,1570,24,1
LTE,502,12,13903,79373825,101.9013,2.7069,2523,7,1
LTE,502,12,14201,92204812,102.2788,2.33,1032,15,1
LTE,502,12,14201,92171265,102.2103,2.3895,3851,26,1
LTE,502,12,14201,92176129,102.191,2.3678,5917,20,1
LTE,502,12,13501,79375364,101.8162,2.5093,8511,23,1
LTE,502,12,13501,79402755,101.8552,2.546,6032,35,1
LTE,502,12,13703,92171522,102.3038,2.2871,3486,29,1
LTE,502,12,13901,79364353,101.9825,2.6599,1000,10,1
LTE,502,12,13902,79379970,101.8645,2.7453,4730,12,1
LTE,502,12,13902,79381773,101.9269,2.6969,2253,12,1
LTE,502,12,13903,79378691,101.9301,2.6928,1167,20,1
LTE,502,12,13903,79377155,101.9411,2.6862,1285,18,1
LTE,502,12,13902,79402499,101.8929,2.7312,1474,45,1
LTE,502,12,14201,92200973,102.1374,2.4657,2731,50,1
LTE,502,12,14201,92193549,102.1992,2.4401,1000,13,1
LTE,502,12,14201,92204813,102.2695,2.3437,1603,30,1
LTE,502,12,14501,105028610,102.8147,2.5061,1000,20,1
LTE,502,12,14001,105140739,102.6261,2.2066,24871,27,1
LTE,502,12,14201,92178689,102.1897,2.445,1049,16,1
LTE,502,12,13501,79374851,101.8217,2.5659,1000,10,1
LTE,502,12,13501,79375363,101.794,2.5248,1000,5,1
LTE,502,12,13501,79377411,101.8547,2.4552,10024,25,1
LTE,502,12,13902,79363330,101.9363,2.7217,7112,10,1
LTE,502,12,13902,79389442,101.9122,2.7116,1000,8,1
LTE,502,12,13903,79380482,101.9404,2.6858,500,25,1
LTE,502,12,14001,105130754,102.7681,2.1333,7859,35,1
LTE,502,12,13903,79369473,101.9242,2.7015,500,33,1
GSM,502,12,9028,36751,103.038,3.7183,2402,25,1
GSM,502,12,2044,59941,102.8183,2.2755,3467,20,1
GSM,502,12,9087,36033,102.1142,6.0906,3161,26,1
GSM,502,12,6026,57961,103.7672,1.4982,2578,26,1
GSM,502,12,9028,2142,103.3185,3.8003,1593,24,1
GSM,502,12,6006,32031,103.6194,1.435,2224,12,1
GSM,502,12,6006,32032,103.6134,1.4244,1000,8,1
GSM,502,12,2009,12893,101.7593,3.1934,2611,27,1
GSM,502,12,9028,52622,103.2759,3.787,2080,19,1
GSM,502,12,2025,10552,101.6748,2.9193,3095,24,1
LTE,502,12,32401,104982017,103.7917,1.4959,3529,33,1
LTE,502,18,1007,207395942,101.6962,3.1374,9135,50,1
LTE,502,12,42803,40980226,101.1148,4.574,6920,23,1
GSM,502,19,31903,37953,101.7942,5.714,7059,10,1
GSM,502,19,32904,34361,102.2904,5.9208,1975,16,1
GSM,502,19,32901,34262,102.1894,5.9861,2305,6,1
GSM,502,19,32904,31952,102.2318,5.8682,1006,12,1
GSM,502,19,33003,34271,102.2577,5.3454,2270,25,1
GSM,502,19,33003,34273,102.2521,5.3565,3180,27,1
GSM,502,19,33002,37012,102.1614,5.6187,1049,3,1
GSM,502,19,33004,31063,102.2267,5.099,15596,26,1
GSM,502,19,33004,31841,102.0427,4.9333,1753,21,1
GSM,502,19,33003,37853,102.2782,5.3138,3503,11,1
GSM,502,19,33004,34721,101.9667,4.88,2388,25,1
GSM,502,19,33101,38501,103.1982,4.8338,5526,25,1
GSM,502,19,33101,37201,103.2248,4.5399,5957,26,1
GSM,502,19,33101,32682,103.203,4.7337,7493,23,1
GSM,502,19,33101,35493,103.2362,4.4949,2450,23,1
GSM,502,19,33101,38312,103.1977,4.8883,6320,25,1
GSM,502,19,33101,35103,103.4135,4.7534,1920,25,1
GSM,502,19,32901,34261,102.179,6.0257,8077,16,1
GSM,502,19,33003,34483,102.224,5.4773,5293,25,1
GSM,502,19,33004,31062,102.2291,5.1098,5070,26,1
GSM,502,19,33004,34651,101.9769,4.9702,5207,8,1
GSM,502,19,33003,37851,102.2802,5.3109,1342,21,1
GSM,502,19,33004,34652,101.9743,4.895,7153,24,1
GSM,502,19,33004,31842,102.0334,4.927,4277,22,1
GSM,502,19,33004,37281,102.2262,5.0498,3522,27,1
GSM,502,19,33004,37282,102.2267,5.0457,5165,27,1
GSM,502,19,33004,37453,101.9929,4.9075,1858,22,1
GSM,502,19,33101,35491,103.2388,4.4926,4643,24,1
GSM,502,19,33101,35953,103.1785,4.9167,10281,26,1
GSM,502,19,33101,38313,103.1797,4.8856,9034,26,1
GSM,502,19,33101,38502,103.2076,4.7983,4364,26,1
GSM,502,19,33102,38952,103.2325,4.2056,27205,26,1
GSM,502,19,32904,31951,102.239,5.9115,5067,50,1
GSM,502,19,32904,34362,102.2952,5.9066,12542,4,1
GSM,502,19,33003,34272,102.2556,5.3497,2975,26,1
GSM,502,19,33003,31051,102.2115,5.5307,4359,25,1
GSM,502,19,33003,34482,102.2275,5.472,2954,27,1
GSM,502,19,33004,37413,102.1219,4.9103,2262,25,1
GSM,502,19,33004,37412,102.1302,4.9057,2793,26,1
GSM,502,19,33004,34132,102.2361,5.178,1424,27,1
GSM,502,19,33101,38322,103.1304,4.927,18442,26,1
GSM,502,19,33101,32683,103.1976,4.7565,4922,24,1
GSM,502,19,33101,38261,103.2017,4.8025,9201,23,1
GSM,502,19,33101,35492,103.2424,4.4838,2256,22,1
GSM,502,19,33101,35153,103.3508,4.6092,5090,25,1
GSM,502,19,33101,32923,103.4365,4.6184,4232,19,1
GSM,502,19,33101,38321,103.1128,4.9355,4175,26,1
GSM,502,19,33101,35801,103.4098,4.7479,7560,27,1
GSM,502,19,33103,35722,103.0379,5.0712,4650,23,1
GSM,502,19,33103,38252,103.086,4.9444,4254,19,1
GSM,502,19,33103,38533,103.0664,5.035,4111,24,1
GSM,502,19,33103,35023,103.0751,5.0844,3690,26,1
GSM,502,19,32904,31953,102.2281,5.8676,1214,9,1
GSM,502,19,33003,34481,102.2232,5.4842,2153,24,1
GSM,502,19,33003,34612,102.2116,5.5234,4185,17,1
GSM,502,19,33004,37451,101.9967,4.9107,2631,26,1
GSM,502,19,33004,34722,101.964,4.8713,3393,21,1
GSM,502,19,33101,38503,103.1917,4.8027,2634,25,1
GSM,502,19,33101,38262,103.1999,4.7811,4085,25,1
GSM,502,19,33101,35362,103.3276,4.7794,12961,26,1
GSM,502,19,33101,37203,103.2199,4.5521,4839,24,1
GSM,502,19,33103,35082,102.8834,5.2098,4708,20,1
GSM,502,19,33103,35021,103.0762,5.0918,4466,25,1
GSM,502,19,33103,38251,103.0731,5.0008,10306,22,1
GSM,502,19,33103,38142,103.081,5.1205,8667,24,1
GSM,502,19,33002,31898,102.2144,5.7582,1851,22,1
GSM,502,19,33003,31053,102.211,5.5316,4250,25,1
GSM,502,19,33003,37852,102.2787,5.3108,1272,14,1
GSM,502,19,33004,37452,101.9943,4.9076,5052,25,1
GSM,502,19,33004,34723,101.963,4.8733,1445,26,1
GSM,502,19,33101,37202,103.2238,4.5355,2234,22,1
GSM,502,19,33101,32681,103.1941,4.7752,9164,23,1
GSM,502,19,33101,35952,103.1789,4.9312,7225,26,1
GSM,502,19,33101,38571,103.2366,4.7787,14480,27,1
GSM,502,19,33101,38573,103.206,4.8028,5871,26,1
GSM,502,19,33103,35862,103.0786,4.9752,4787,25,1
GSM,502,19,33103,38532,103.0727,5.0154,6367,26,1
GSM,502,19,33103,32343,103.0907,5.1813,8362,18,1
GSM,502,19,33402,34593,102.148,5.8079,1208,13,1
GSM,502,19,33402,34592,102.1506,5.8097,1000,14,1
GSM,502,19,33003,31052,102.2204,5.5031,4996,23,1
GSM,502,19,33004,37411,102.1242,4.9083,1710,23,1
GSM,502,19,33004,34131,102.2379,5.1916,2384,25,1
GSM,502,19,33004,31843,102.0399,4.9312,2076,25,1
GSM,502,19,33004,31061,102.231,5.1224,7398,27,1
GSM,502,19,33004,37283,102.2247,5.0652,1710,26,1
GSM,502,19,33004,34133,102.2366,5.1836,3267,27,1
GSM,502,19,33101,38323,103.1535,4.8861,34038,27,1
GSM,502,19,33101,38263,103.1844,4.7973,5634,27,1
GSM,502,19,33101,35781,103.412,4.7588,1985,27,1
GSM,502,19,33101,35951,103.1735,4.9452,4719,25,1
GSM,502,19,33102,38951,103.2327,4.2144,6456,24,1
GSM,502,19,33103,35022,103.0858,5.0808,12060,26,1
GSM,502,19,33103,35711,103.0854,5.0296,10604,27,1
GSM,502,19,33103,35081,102.8795,5.2295,2867,10,1
GSM,502,19,33103,38152,103.205,5.2059,2048,14,1
GSM,502,19,33103,32441,103.0107,5.1087,6642,11,1
GSM,502,19,33103,35083,102.8794,5.2293,2842,10,1
GSM,502,19,33103,32341,103.0962,5.1895,2941,22,1
GSM,502,19,33103,35542,103.0991,4.9421,1037,3,1
GSM,502,19,33103,35713,103.0791,4.9726,4499,26,1
GSM,502,19,33103,35861,103.0786,4.9875,9536,25,1
GSM,502,19,33103,32443,103.004,5.0946,6624,17,1
GSM,502,19,33103,38992,103.0629,5.0544,3572,25,1
GSM,502,19,33103,35712,103.1366,4.9699,12180,25,1
GSM,502,19,33303,32511,103.0323,5.2221,1722,18,1
GSM,502,19,33402,34591,102.1514,5.8101,1000,13,1
GSM,502,19,33103,38411,103.0097,5.1599,4801,3,1
GSM,502,19,33103,38531,103.0665,5.0442,4823,25,1
GSM,502,19,33103,38151,103.2249,5.1696,19242,19,1
GSM,502,19,33303,32513,103.0269,5.2237,2627,19,1
GSM,502,19,33504,31236,102.3352,5.9126,12952,22,1
GSM,502,19,33303,32512,103.03,5.2169,2588,19,1
GSM,502,19,61001,64761,113.9993,4.3349,1000,4,1
GSM,502,12,2008,91,101.7068,3.1514,1459,23,1
GSM,502,12,2006,462,101.6935,3.1426,1158,21,1
GSM,502,12,2023,14693,101.5261,3.0624,1076,22,1
GSM,502,12,2025,17152,101.7226,2.9761,1768,21,1
GSM,502,12,2082,18433,101.6558,3.2526,1017,24,1
GSM,502,12,2156,28243,101.6428,3.5586,17106,24,1
GSM,502,12,2190,17013,101.5129,3.046,1639,25,1
GSM,502,12,2156,45611,101.5207,3.5379,2603,21,1
GSM,502,12,4026,451,100.2685,6.4375,9477,15,1
GSM,502,12,4185,28161,100.4296,6.2688,3252,25,1
GSM,502,12,4185,35372,100.4043,6.1488,2650,26,1
GSM,502,12,4185,35663,100.4074,6.1858,4888,24,1
GSM,502,12,2018,51882,101.7067,3.0692,1131,24,1
GSM,502,12,2023,15201,101.5602,3.0721,1000,23,1
GSM,502,12,2021,20532,101.5397,3.2004,1772,26,1
GSM,502,12,2030,59113,101.4953,2.987,1886,22,1
GSM,502,12,2045,30382,102.2263,2.3868,2284,25,1
GSM,502,12,2189,28482,101.6144,3.0606,1291,26,1
GSM,502,12,2025,2920,101.6681,2.8861,6257,25,1
GSM,502,12,2027,4511,101.6859,2.7613,1539,27,1
GSM,502,12,2154,14092,101.5537,3.2734,3109,26,1
GSM,502,12,2028,3674,101.4237,3.1372,3727,25,1
GSM,502,12,2045,14481,102.1605,2.2596,7050,27,1
GSM,502,12,2042,12361,101.8739,2.7387,3370,27,1
GSM,502,12,2028,18963,101.4216,3.235,6472,26,1
GSM,502,12,2040,15043,102.4495,2.2652,2405,23,1
GSM,502,12,2156,2893,101.5255,3.6104,2770,21,1
GSM,502,12,2154,18021,101.5569,3.2666,5804,26,1
GSM,502,12,2156,30743,101.5348,3.6609,1785,23,1
GSM,502,12,2156,18141,101.5733,3.3711,1952,24,1
GSM,502,12,4185,353,100.4586,6.2209,1311,15,1
GSM,502,12,4185,35661,100.4094,6.1826,3813,17,1
GSM,502,12,4185,29323,100.3917,6.1186,4480,26,1
GSM,502,12,4185,35863,100.3708,6.1422,1023,24,1
GSM,502,12,2125,20500,101.7777,3.3482,1109,22,1
GSM,502,12,2156,2892,101.5215,3.6014,2534,24,1
GSM,502,12,2171,42127,101.643,3.1809,6792,24,1
GSM,502,12,2189,28471,101.6129,3.0576,1364,23,1
GSM,502,12,4026,60123,100.2245,6.2663,8308,15,1
GSM,502,12,4029,46693,101.3016,4.0808,5502,21,1
GSM,502,12,4185,20703,100.422,6.2792,5807,25,1
GSM,502,12,2021,3642,101.6177,3.1789,8686,23,1
GSM,502,12,2027,26713,101.6911,2.851,2712,23,1
GSM,502,12,2156,2762,101.5996,3.5952,6259,24,1
GSM,502,12,4125,54522,100.4917,5.1316,3130,23,1
GSM,502,12,4185,35373,100.4078,6.1507,6540,17,1
GSM,502,12,4185,35811,100.3948,6.1422,1488,22,1
GSM,502,12,2018,26023,101.6694,3.1043,1009,25,1
GSM,502,12,2156,26243,101.6383,3.4825,2826,25,1
GSM,502,12,4026,45353,100.1908,6.4421,5323,16,1
GSM,502,12,2242,3491,101.5209,2.9987,4167,26,1
GSM,502,12,4180,42813,100.3382,5.4203,3577,27,1
GSM,502,12,4185,30763,100.3388,6.0967,2068,27,1
GSM,502,12,4185,35861,100.3994,6.1592,4346,25,1
GSM,502,12,4185,37653,100.3888,6.1028,2124,26,1
GSM,502,12,4185,34461,100.4243,6.2891,2627,22,1
GSM,502,12,4185,46933,100.3713,6.136,1117,16,1
GSM,502,12,4185,48763,100.3654,6.1407,1219,23,1
GSM,502,12,4186,47521,101.0875,4.6043,3752,25,1
GSM,502,12,6005,39282,103.5723,1.6465,8254,26,1
GSM,502,12,6006,62342,103.5568,1.3673,3528,8,1
GSM,502,12,4185,46941,100.3751,6.0935,1947,24,1
GSM,502,12,6006,12513,103.5772,1.4905,6809,27,1
GSM,502,12,4185,36911,100.4146,6.1557,5964,25,1
GSM,502,12,4185,46323,100.4305,6.2628,2822,24,1
GSM,502,12,4185,52021,100.3874,6.1742,6207,19,1
GSM,502,12,4189,47692,100.4838,5.5964,4664,25,1
GSM,502,12,6006,12511,103.6162,1.4876,9071,13,1
GSM,502,12,4185,46931,100.3752,6.1251,1000,3,1
GSM,502,12,4185,37361,100.3907,6.1339,1000,15,1
GSM,502,12,4185,35973,100.361,6.0773,4386,24,1
GSM,502,12,4185,65080,100.4069,6.1482,3118,26,1
GSM,502,12,4189,47682,100.4857,5.6057,1443,26,1
GSM,502,12,9017,25681,103.3056,4.025,4865,24,1
GSM,502,12,4185,52013,100.3577,6.1754,4464,9,1
GSM,502,12,4189,45542,100.4922,5.629,8160,25,1
GSM,502,12,4189,33001,100.5211,5.7098,2889,26,1
GSM,502,12,4186,1062,101.0502,4.5321,2406,7,1
GSM,502,12,2006,1931,101.6972,3.1392,1000,7,1
GSM,502,12,1005,10,101.6823,3.0547,9432,25,1
GSM,502,12,2242,33672,101.5859,3.0166,1877,23,1
GSM,502,12,2189,15043,101.6477,3.0485,6515,27,1
GSM,502,12,2189,25582,101.5947,3.0357,1259,25,1
GSM,502,12,2171,1303,101.6518,3.1135,1000,17,1
GSM,502,12,2171,353,101.6376,3.1205,1000,19,1
GSM,502,12,2188,4162,101.6471,3.0923,3563,26,1
GSM,502,12,2040,24173,102.3195,2.264,3761,7,1
GSM,502,12,6011,60523,104.0631,1.3671,16549,9,1
GSM,502,12,9028,36752,103.052,3.7038,1392,21,1
GSM,502,12,9028,55613,103.3161,3.8042,1599,19,1
GSM,502,12,9028,28993,103.3245,3.8139,1782,25,1
GSM,502,12,9028,37462,103.3353,3.8289,2344,24,1
GSM,502,12,9028,43492,103.3532,3.8217,2886,8,1
GSM,502,12,4180,45141,100.2826,5.4689,2096,25,1
GSM,502,12,2025,30091,101.692,2.9243,2752,22,1
GSM,502,12,6006,32033,103.6068,1.4294,1781,17,1
GSM,502,12,2009,5041,101.751,3.208,2065,26,1
GSM,502,12,9051,50511,103.0613,5.4229,3284,23,1
GSM,502,12,4186,49221,101.0395,4.4825,5183,26,1
GSM,502,12,2025,42441,101.6567,2.9128,9334,25,1
GSM,502,12,2023,22821,101.6035,3.0575,2815,26,1
GSM,502,12,2042,23823,101.9405,2.7055,737,25,1
GSM,502,12,9028,39753,103.2526,3.9071,2929,20,1
GSM,502,12,2006,13954,101.6942,3.1566,1745,22,1
GSM,502,16,23064,43163,101.2865,4.0504,6111,27,1
GSM,502,16,23064,50421,101.2995,4.0455,7899,7,1
GSM,502,16,23064,52546,101.2468,4.2028,17571,27,1
GSM,502,16,23064,50729,101.3702,3.8219,5224,8,1
GSM,502,16,23064,44202,101.3212,3.9784,3283,27,1
GSM,502,16,23064,44201,101.3415,3.9437,7018,27,1
GSM,502,16,23064,43111,101.2895,4.1112,1526,18,1
GSM,502,16,23064,44462,101.2717,4.172,7616,27,1
GSM,502,16,23064,45762,101.2822,4.1864,4884,27,1
GSM,502,16,23064,43152,101.2884,4.1045,7521,27,1
GSM,502,16,23064,53320,101.3117,4.0027,5469,27,1
GSM,502,16,23064,43113,101.2841,4.1183,3249,27,1
GSM,502,16,23064,43162,101.3064,4.034,6856,27,1
GSM,502,16,23064,43151,101.2903,4.175,4621,27,1
GSM,502,16,23064,45791,101.2989,4.1566,4223,24,1
GSM,502,16,23064,44408,101.1472,4.1291,3854,14,1
GSM,502,16,24061,6138,104.2207,1.5593,6602,13,1
GSM,502,16,24061,50744,103.8455,1.7524,6506,27,1
GSM,502,16,24032,15932,102.5666,2.0457,1106,21,1
GSM,502,16,24012,16032,101.9572,2.7148,1450,50,1
GSM,502,16,24032,15931,102.5685,2.0507,1176,27,1
GSM,502,16,24042,64812,103.3107,1.8108,3340,22,1
GSM,502,16,24061,23092,103.8813,1.7077,1794,28,1
GSM,502,16,24061,23093,103.8842,1.7151,1477,23,1
GSM,502,16,24061,50746,103.799,1.7305,4168,13,1
GSM,502,16,24061,53415,103.9657,1.8465,3666,3,1
GSM,502,16,24042,64091,103.3574,1.6256,15591,50,1
GSM,502,16,24101,53315,102.2789,2.7762,2421,20,1
GSM,502,16,24101,53767,102.0771,2.7311,2533,26,1
GSM,502,16,24101,53989,102.5517,2.6328,4770,4,1
GSM,502,16,24101,50711,102.3558,2.4778,1618,3,1
GSM,502,16,24101,53766,102.085,2.7327,2876,23,1
GSM,502,16,24101,53314,102.2596,2.7596,3193,17,1
GSM,502,16,24101,53990,102.5287,2.6366,4680,4,1
GSM,502,12,2020,10531,101.6749,3.0487,2775,22,1
GSM,502,12,2006,22176,101.6831,3.1304,1000,10,1
GSM,502,12,2006,10562,101.6858,3.1112,1000,9,1
GSM,502,12,2006,22178,101.6834,3.1304,1000,8,1
GSM,502,12,2018,63823,101.6953,3.0678,3229,27,1
GSM,502,12,9087,35012,102.1091,6.0923,3076,25,1
GSM,502,12,9087,25981,102.0472,6.0721,4901,10,1
GSM,502,12,9087,35013,102.1013,6.0931,3024,22,1
GSM,502,12,2030,14153,101.4357,2.9836,1176,22,1
GSM,502,12,9028,38903,103.3399,3.8282,1763,25,1
GSM,502,12,2190,24673,101.5056,3.0718,1000,24,1
GSM,502,12,2025,30093,101.6879,2.9204,3636,26,1
GSM,502,12,2082,14182,101.7052,3.1923,725,26,1
GSM,502,12,2082,14183,101.6979,3.1929,4399,23,1
